date,final_balance,profit,profit_pct,total_trades,win_rate,max_drawdown_pct,computed_atr_pct,stop_loss_pct_used,vol_threshold,confirmation,atr_mult,source_file
2025-11-20,1000.0,0.0,0.0,0,0.0,0.0,0.0046274323682961365,0.006941148552444204,5.0,1,1.5,2025-11-20_v5_c1_a1.5_summary.csv
2025-11-20,1000.0,0.0,0.0,0,0.0,0.0,0.0046274323682961365,0.0046274323682961365,5.0,1,1.0,2025-11-20_v5_c1_a1_summary.csv
2025-11-20,1000.0,0.0,0.0,0,0.0,0.0,0.0046274323682961365,0.009254864736592273,5.0,1,2.0,2025-11-20_v5_c1_a2_summary.csv
2025-11-20,1000.0,0.0,0.0,0,0.0,0.0,0.0046274323682961365,0.013882297104888409,5.0,1,3.0,2025-11-20_v5_c1_a3_summary.csv
2025-11-21,1000.0,0.0,0.0,0,0.0,0.0,0.007255755655076149,0.010883633482614223,1.5,0,1.5,2025-11-21_v1.5_c0_a1.5_summary.csv
2025-11-21,1000.0,0.0,0.0,0,0.0,0.0,0.007255755655076149,0.007255755655076149,1.5,0,1.0,2025-11-21_v1.5_c0_a1_summary.csv
2025-11-21,1000.0,0.0,0.0,0,0.0,0.0,0.007255755655076149,0.014511511310152297,1.5,0,2.0,2025-11-21_v1.5_c0_a2_summary.csv
2025-11-21,1000.0,0.0,0.0,0,0.0,0.0,0.007255755655076149,0.021767266965228446,1.5,0,3.0,2025-11-21_v1.5_c0_a3_summary.csv
2025-11-21,1000.0,0.0,0.0,0,0.0,0.0,0.007255755655076149,0.010883633482614223,1.5,1,1.5,2025-11-21_v1.5_c1_a1.5_summary.csv
2025-11-21,1000.0,0.0,0.0,0,0.0,0.0,0.007255755655076149,0.007255755655076149,1.5,1,1.0,2025-11-21_v1.5_c1_a1_summary.csv
2025-11-21,1000.0,0.0,0.0,0,0.0,0.0,0.007255755655076149,0.014511511310152297,1.5,1,2.0,2025-11-21_v1.5_c1_a2_summary.csv
2025-11-21,1000.0,0.0,0.0,0,0.0,0.0,0.007255755655076149,0.021767266965228446,1.5,1,3.0,2025-11-21_v1.5_c1_a3_summary.csv
2025-11-21,1000.0,0.0,0.0,0,0.0,0.0,0.007255755655076149,0.010883633482614223,2.0,0,1.5,2025-11-21_v2_c0_a1.5_summary.csv
2025-11-21,1000.0,0.0,0.0,0,0.0,0.0,0.007255755655076149,0.007255755655076149,2.0,0,1.0,2025-11-21_v2_c0_a1_summary.csv
2025-11-21,1000.0,0.0,0.0,0,0.0,0.0,0.007255755655076149,0.014511511310152297,2.0,0,2.0,2025-11-21_v2_c0_a2_summary.csv
2025-11-21,1000.0,0.0,0.0,0,0.0,0.0,0.007255755655076149,0.021767266965228446,2.0,0,3.0,2025-11-21_v2_c0_a3_summary.csv
2025-11-21,1000.0,0.0,0.0,0,0.0,0.0,0.007255755655076149,0.010883633482614223,2.0,1,1.5,2025-11-21_v2_c1_a1.5_summary.csv
2025-11-21,1000.0,0.0,0.0,0,0.0,0.0,0.007255755655076149,0.007255755655076149,2.0,1,1.0,2025-11-21_v2_c1_a1_summary.csv
2025-11-21,1000.0,0.0,0.0,0,0.0,0.0,0.007255755655076149,0.014511511310152297,2.0,1,2.0,2025-11-21_v2_c1_a2_summary.csv
2025-11-21,1000.0,0.0,0.0,0,0.0,0.0,0.007255755655076149,0.021767266965228446,2.0,1,3.0,2025-11-21_v2_c1_a3_summary.csv
2025-11-21,1000.0,0.0,0.0,0,0.0,0.0,0.007255755655076149,0.010883633482614223,3.0,0,1.5,2025-11-21_v3_c0_a1.5_summary.csv
2025-11-21,1000.0,0.0,0.0,0,0.0,0.0,0.007255755655076149,0.007255755655076149,3.0,0,1.0,2025-11-21_v3_c0_a1_summary.csv
2025-11-21,1000.0,0.0,0.0,0,0.0,0.0,0.007255755655076149,0.014511511310152297,3.0,0,2.0,2025-11-21_v3_c0_a2_summary.csv
